2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -1.095448043355857E+08,  1.228757788064442E+08,  2.575736194345362E+06
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -1.094992220661724E+08,  1.198199919950776E+08,  2.516944963990062E+06
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -1.094281584093858E+08,  1.167359831693586E+08,  2.457568186868839E+06
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -1.093304977898733E+08,  1.136232560847759E+08,  2.397594442385562E+06
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -1.092050579971423E+08,  1.104813076318515E+08,  2.337012065716915E+06
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -1.090505851395929E+08,  1.073096288002338E+08,  2.275809157862388E+06
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -1.088657481493264E+08,  1.041077058750741E+08,  2.213973599405460E+06
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -1.086491327941304E+08,  1.008750219083821E+08,  2.151493068733342E+06
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -1.083992351489815E+08,  9.761105851584539E+07,  2.088355065604605E+06
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -1.081144544751304E+08,  9.431529805885950E+07,  2.024546941125020E+06
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -1.077930854504123E+08,  9.098722628252822E+07,  1.960055935395889E+06
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -1.074333096899408E+08,  8.762633549350630E+07,  1.894869224343359E+06
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -1.070331864919694E+08,  8.423212837716800E+07,  1.828973977529962E+06
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -1.065906427396340E+08,  8.080412257217968E+07,  1.762357429100160E+06
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -1.061034618858537E+08,  7.734185614269908E+07,  1.695006964432556E+06
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -1.055692719463020E+08,  7.384489411479573E+07,  1.626910225573950E+06
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -1.049855324246820E+08,  7.031283627506103E+07,  1.558055239134144E+06
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -1.043495200964029E+08,  6.674532646666940E+07,  1.488430571040474E+06
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -1.036583135823361E+08,  6.314206366239341E+07,  1.418025513411805E+06
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -1.029087766552110E+08,  5.950281514642076E+07,  1.346830309836872E+06
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -1.020975402395626E+08,  5.582743219852898E+07,  1.274836426558748E+06
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -1.012209830948575E+08,  5.211586874653467E+07,  1.202036878507100E+06
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -1.002752112143731E+08,  4.836820353720020E+07,  1.128426620811399E+06
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -9.925603603473407E+07,  4.458466647296386E+07,  1.054003018401746E+06
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -9.815895163946353E+07,  4.076566987247653E+07,  9.787664085787162E+05
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -9.697911126329657E+07,  3.691184553653020E+07,  9.027207740177605E+05
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -9.571130357365650E+07,  3.302408863546141E+07,  8.258745465451051E+05
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -9.434992943596289E+07,  2.910360957471988E+07,  7.482415651126374E+05
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -9.288898017814562E+07,  2.515199513299352E+07,  6.698422145669218E+05
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -9.132201877834654E+07,  2.117128028661634E+07,  5.907047747897999E+05
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -8.964216593310343E+07,  1.716403220997104E+07,  5.108670121472785E+05
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -8.784209364807764E+07,  1.313344793556737E+07,  4.303780462209154E+05
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -8.591402985510443E+07,  9.083467011777638E+06,  3.493005234465119E+05
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -8.384977861595632E+07,  5.018900127911466E+06,  2.677131239840956E+05
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -8.164076172403468E+07,  9.455739707175277E+05,  1.857134166850837E+05
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -7.927808892285272E+07, -3.129508617737385E+06,  1.034210564362314E+05
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -7.675266542315023E+07, -7.197995980591152E+06,  2.098128467846988E+04
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -7.405534671507607E+07, -1.125000803999732E+07, -6.143135685430095E+04
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -7.117715148494430E+07, -1.527395913615541E+07, -1.436092615297716E+05
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -6.810954320749374E+07, -1.925639773265244E+07, -2.253082017870732E+05
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -6.484478892100145E+07, -2.318188352911435E+07, -3.062443622567914E+05
