2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  2.944236335384434E+07,  9.497240092723832E+07, -7.246561433145136E+06
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  2.615353252192464E+07,  9.602943908541951E+07, -7.607575297639243E+06
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  2.283759285981151E+07,  9.699185419175118E+07, -7.961061061442487E+06
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  1.949788334276946E+07,  9.785898269351105E+07, -8.306693966628019E+06
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000,  1.613775949028180E+07,  9.863032022183473E+07, -8.644164158999395E+06
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000,  1.276058342381650E+07,  9.930552121286036E+07, -8.973177415730674E+06
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000,  9.369714061759943E+06,  9.988439774851246E+07, -9.293455783083204E+06
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000,  5.968497524039673E+06,  1.003669176433572E+08, -9.604738121306304E+06
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000,  2.560257814594562E+06,  1.007532018115212E+08, -9.906780554937672E+06
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -8.517121553836652E+05,  1.010435209544554E+08, -1.019935682781228E+07
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -4.264159146482636E+06,  1.012382916162429E+08, -1.048225856314578E+07
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -7.673877721970581E+06,  1.013380716581425E+08, -1.075529543006665E+07
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -1.107771788713700E+07,  1.013435552080501E+08, -1.101829521891125E+07
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -1.447259220088620E+07,  1.012555671435637E+08, -1.127110382845715E+07
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -1.785548233075670E+07,  1.010750571693182E+08, -1.151358516903852E+07
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -2.122344502987210E+07,  1.008030935502756E+08, -1.174562098615554E+07
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -2.457361752150227E+07,  1.004408565627333E+08, -1.196711060975120E+07
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -2.790322228381012E+07,  9.998963172403952E+07, -1.217797063478197E+07
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -3.120957123387562E+07,  9.945080286043563E+07, -1.237813453905221E+07
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -3.449006931614139E+07,  9.882584507019602E+07, -1.256755224452030E+07
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -3.774221750594510E+07,  9.811631763638234E+07, -1.274618962842028E+07
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -4.096361524374541E+07,  9.732385694018950E+07, -1.291402799058443E+07
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -4.415196231997768E+07,  9.645016942212653E+07, -1.307106348330643E+07
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -4.730506023417883E+07,  9.549702463425124E+07, -1.321730650996102E+07
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -5.042081305509634E+07,  9.446624842245838E+07, -1.335278109840441E+07
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -5.349722781095815E+07,  9.335971627349362E+07, -1.347752425492916E+07
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -5.653241444095041E+07,  9.217934685701366E+07, -1.359158530424922E+07
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -5.952458534026377E+07,  9.092709578870580E+07, -1.369502522065341E+07
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -6.247205453186350E+07,  8.960494963628276E+07, -1.378791595510022E+07
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -6.537323649846283E+07,  8.821492018613331E+07, -1.387033976264138E+07
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -6.822664470807794E+07,  8.675903898457658E+07, -1.394238853416300E+07
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -7.103088986607003E+07,  8.523935216407669E+07, -1.400416313603172E+07
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -7.378467792578512E+07,  8.365791556144352E+07, -1.405577276083240E+07
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -7.648680788883473E+07,  8.201679013199686E+07, -1.409733429199121E+07
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -7.913616942477079E+07,  8.031803766091128E+07, -1.412897168469753E+07
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -8.173174033844033E+07,  7.856371677049117E+07, -1.415081536517311E+07
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -8.427258391170177E+07,  7.675587921994916E+07, -1.416300164999233E+07
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -8.675784614448673E+07,  7.489656649236540E+07, -1.416567218683281E+07
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -8.918675291842969E+07,  7.298780666188346E+07, -1.415897341773560E+07
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -9.155860710449889E+07,  7.103161153283282E+07, -1.414305606567690E+07
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -9.387278563426806E+07,  6.902997404134601E+07, -1.411807464500169E+07
