2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -2.370899093088543E+08,  1.043164516630157E+07, -8.200713661063030E+06
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -2.383442002734255E+08,  8.569696031040680E+06, -8.143470904753415E+06
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -2.395809164751206E+08,  6.707112156406472E+06, -8.085621939869407E+06
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -2.408002257933674E+08,  4.844038868505836E+06, -8.027179901173100E+06
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -2.420022944683874E+08,  2.980617359212836E+06, -7.968157651992777E+06
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -2.431872870907389E+08,  1.116984806684678E+06, -7.908567790237243E+06
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -2.443553665930478E+08, -7.467255076229917E+05, -7.848422654296922E+06
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -2.455066942437775E+08, -2.610384085355026E+06, -7.787734328831363E+06
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -2.466414296428996E+08, -4.473865100983814E+06, -7.726514650443258E+06
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -2.477597307193330E+08, -6.337046294778945E+06, -7.664775213239118E+06
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -2.488617537300279E+08, -8.199808868934644E+06, -7.602527374277087E+06
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -2.499476532605787E+08, -1.006203738677159E+07, -7.539782258902574E+06
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -2.510175822272545E+08, -1.192361967492881E+07, -7.476550765972165E+06
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -2.520716918803450E+08, -1.378444672846620E+07, -7.412843572967253E+06
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -2.531101318087248E+08, -1.564441261879544E+07, -7.348671140998075E+06
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -2.541330499455414E+08, -1.750341440436073E+07, -7.284043719699292E+06
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -2.551405925749455E+08, -1.936135204399206E+07, -7.218971352018720E+06
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -2.561329043397794E+08, -2.121812831285439E+07, -7.153463878900269E+06
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -2.571101282501462E+08, -2.307364872091834E+07, -7.087530943862672E+06
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -2.580724056927922E+08, -2.492782143387906E+07, -7.021181997475450E+06
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -2.590198764412325E+08, -2.678055719645219E+07, -6.954426301733816E+06
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -2.599526786665564E+08, -2.863176925797665E+07, -6.887272934333967E+06
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -2.608709489488547E+08, -3.048137330025649E+07, -6.819730792850560E+06
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -2.617748222892134E+08, -3.232928736757473E+07, -6.751808598818021E+06
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -2.626644321222200E+08, -3.417543179881474E+07, -6.683514901717458E+06
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -2.635399103289358E+08, -3.601972916162565E+07, -6.614858082870891E+06
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -2.644013872502865E+08, -3.786210418857034E+07, -6.545846359244587E+06
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -2.652489917008299E+08, -3.970248371519533E+07, -6.476487787163235E+06
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -2.660828509828588E+08, -4.154079661996537E+07, -6.406790265936937E+06
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -2.669030909008037E+08, -4.337697376600461E+07, -6.336761541402454E+06
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -2.677098357758984E+08, -4.521094794458959E+07, -6.266409209380804E+06
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -2.685032084610765E+08, -4.704265382034060E+07, -6.195740719052857E+06
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -2.692833303560682E+08, -4.887202787805866E+07, -6.124763376254629E+06
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -2.700503214226684E+08, -5.069900837115759E+07, -6.053484346694160E+06
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -2.708043002001498E+08, -5.252353527164175E+07, -5.981910659091476E+06
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -2.715453838207952E+08, -5.434555022158227E+07, -5.910049208243743E+06
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -2.722736880255277E+08, -5.616499648604371E+07, -5.837906758016728E+06
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -2.729893271796136E+08, -5.798181890741829E+07, -5.765489944264807E+06
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -2.736924142884228E+08, -5.979596386112238E+07, -5.692805277680881E+06
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -2.743830610132228E+08, -6.160737921261311E+07, -5.619859146577686E+06
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -2.750613776869923E+08, -6.341601427568458E+07, -5.546657819602434E+06
