2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -1.127459115288024E+08, -4.123889441031764E+08,  3.065501536783993E+06
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -1.117812671337852E+08, -4.130203596329091E+08,  3.036265522036374E+06
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -1.108152220627654E+08, -4.136465391134619E+08,  3.006991395953327E+06
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -1.098477920143088E+08, -4.142674876750202E+08,  2.977679623621792E+06
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -1.088789926070681E+08, -4.148832104141711E+08,  2.948330667766571E+06
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -1.079088393807412E+08, -4.154937123939242E+08,  2.918944988779247E+06
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -1.069373477970191E+08, -4.160989986437314E+08,  2.889523044745535E+06
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -1.059645332405244E+08, -4.166990741595120E+08,  2.860065291474193E+06
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -1.049904110197397E+08, -4.172939439036762E+08,  2.830572182524353E+06
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -1.040149963679275E+08, -4.178836128051499E+08,  2.801044169232756E+06
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -1.030383044440385E+08, -4.184680857594028E+08,  2.771481700741351E+06
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -1.020603503336145E+08, -4.190473676284763E+08,  2.741885224023789E+06
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -1.010811490496786E+08, -4.196214632410129E+08,  2.712255183912188E+06
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -1.001007155336183E+08, -4.201903773922871E+08,  2.682592023123235E+06
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -9.911906465605967E+07, -4.207541148442378E+08,  2.652896182284832E+06
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -9.813621121773243E+07, -4.213126803254997E+08,  2.623168099961042E+06
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -9.715216995032685E+07, -4.218660785314386E+08,  2.593408212678403E+06
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -9.616695551734214E+07, -4.224143141241860E+08,  2.563616954950720E+06
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -9.518058251492678E+07, -4.229573917326754E+08,  2.533794759304464E+06
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -9.419306547271024E+07, -4.234953159526790E+08,  2.503942056303263E+06
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -9.320441885462710E+07, -4.240280913468453E+08,  2.474059274572730E+06
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -9.221465705973321E+07, -4.245557224447384E+08,  2.444146840824723E+06
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -9.122379442301394E+07, -4.250782137428776E+08,  2.414205179881305E+06
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -9.023184521618477E+07, -4.255955697047770E+08,  2.384234714698702E+06
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -8.923882364848450E+07, -4.261077947609879E+08,  2.354235866391301E+06
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -8.824474386746085E+07, -4.266148933091394E+08,  2.324209054254174E+06
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -8.724961995974892E+07, -4.271168697139821E+08,  2.294154695787400E+06
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -8.625346595184216E+07, -4.276137283074306E+08,  2.264073206718177E+06
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -8.525629581085657E+07, -4.281054733886078E+08,  2.233965001024008E+06
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -8.425812344528767E+07, -4.285921092238892E+08,  2.203830490955234E+06
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -8.325896270576067E+07, -4.290736400469484E+08,  2.173670087057292E+06
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -8.225882738577387E+07, -4.295500700588025E+08,  2.143484198193043E+06
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -8.125773122243530E+07, -4.300214034278580E+08,  2.113273231564552E+06
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -8.025568789719288E+07, -4.304876442899579E+08,  2.083037592735052E+06
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -7.925271103655815E+07, -4.309487967484290E+08,  2.052777685650140E+06
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -7.824881421282338E+07, -4.314048648741291E+08,  2.022493912659764E+06
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -7.724401094477259E+07, -4.318558527054948E+08,  1.992186674539000E+06
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -7.623831469838645E+07, -4.323017642485909E+08,  1.961856370509028E+06
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -7.523173888754092E+07, -4.327426034771583E+08,  1.931503398258179E+06
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -7.422429687469995E+07, -4.331783743326634E+08,  1.901128153962582E+06
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -7.321600197160234E+07, -4.336090807243475E+08,  1.870731032306403E+06
