2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -7.572181730920252E+07,  1.270359215451275E+08,  2.574691538815945E+04, -2.620214802980501E+01, -1.518196304340056E+01,  1.408787811138623E-03,  4.933132130405650E+02,  1.478915807013086E+08,  3.747315171577438E-01,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -7.797396397024879E+07,  1.257044132655356E+08,  2.585752499569207E+04, -2.592940539443725E+01, -1.563910915643107E+01,  1.148300877355624E-03,  4.934216843860287E+02,  1.479240995925878E+08,  3.779878419892811E-01,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -8.020216762664808E+07,  1.243336408056507E+08,  2.594511252669990E+04, -2.564795268454652E+01, -1.609079471820090E+01,  8.798766999742469E-04,  4.935310760960585E+02,  1.479568944022224E+08,  3.811538000471830E-01,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -8.240568743690822E+07,  1.229240908353304E+08,  2.601002181657404E+04, -2.535807253724129E+01, -1.653668826433427E+01,  6.271032192115555E-04,  4.936413918550031E+02,  1.479899662347526E+08,  3.844317756415065E-01,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -8.458380937769045E+07,  1.214762750028872E+08,  2.605451581889391E+04, -2.506009587552003E+01, -1.697654568972237E+01,  4.102292013232756E-04,  4.937526887425753E+02,  1.480233322022456E+08,  3.879851206679662E-01,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -8.673584853768054E+07,  1.199907220849492E+08,  2.608236187789589E+04, -2.475435897101049E+01, -1.741021302669325E+01,  2.435630609332051E-04,  4.938650627115798E+02,  1.480570210706286E+08,  3.919186240836662E-01,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -8.886114805066720E+07,  1.184679708638608E+08,  2.609827847157419E+04, -2.444117066755904E+01, -1.783760855134784E+01,  1.348653261219468E-04,  4.939786311923955E+02,  1.480910680446437E+08,  3.962777726852548E-01,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -9.095907592666458E+07,  1.169085650034461E+08,  2.610740158004314E+04, -2.412079675606712E+01, -1.825869659069174E+01,  8.627533233784845E-05,  4.940935175655991E+02,  1.481255101128571E+08,  4.010610225262960E-01,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -9.302902120773710E+07,  1.153130501344806E+08,  2.611486535772681E+04, -2.379345902602698E+01, -1.867346393058962E+01,  9.588375677616057E-05,  4.942098399769421E+02,  1.481603826944741E+08,  4.062362916090665E-01,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -9.507039044015454E+07,  1.136819726626506E+08,  2.612551936671138E+04, -2.345934238811570E+01, -1.908190388744887E+01,  1.592326646164821E-04,  4.943277046977965E+02,  1.481957176488506E+08,  4.117552743849257E-01,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -9.708260488784869E+07,  1.120158796071282E+08,  2.614375880292803E+04, -2.311860411059940E+01, -1.948400811814306E+01,  2.704041669883139E-04,  4.944472029480884E+02,  1.482315423230323E+08,  4.175630024559137E-01,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -9.906509850050257E+07,  1.103153188907793E+08,  2.617342884978652E+04, -2.277138167844825E+01, -1.987976390994606E+01,  4.226574520931337E-04,  4.945684097845127E+02,  1.482678792184503E+08,  4.236027733206394E-01,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -1.010173164492036E+08,  1.085808397219545E+08,  2.621776813039184E+04, -2.241779799834431E+01, -2.026915437668288E+01,  6.087197870998651E-04,  4.946913838898198E+02,  1.483047459277507E+08,  4.298177201236755E-01,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -1.029387139966851E+08,  1.068129929084937E+08,  2.627936747007072E+04, -2.205796401979005E+01, -2.065215956199668E+01,  8.208730239926965E-04,  4.948161675045819E+02,  1.483421551143384E+08,  4.361504540894828E-01,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -1.048287555062339E+08,  1.050123310846874E+08,  2.636013189731538E+04, -2.169197946386376E+01, -2.102875720214067E+01,  1.050960100533516E-03,  4.949427861234398E+02,  1.483801144213143E+08,  4.425419539030576E-01,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -1.066869134631740E+08,  1.031794089103564E+08,  2.646124309848994E+04, -2.131993253062626E+01, -2.139892255687159E+01,  1.290400633116029E-03,  4.950712478647738E+02,  1.484186262825078E+08,  4.489305150817569E-01,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -1.085126674563909E+08,  1.013147833293532E+08,  2.658312554962188E+04, -2.094189938483046E+01, -2.176262722278593E+01,  1.530265553884469E-03,  4.952015426051033E+02,  1.484576876629756E+08,  4.552512156186578E-01,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -1.103055031275047E+08,  9.941901396598648E+07,  2.672542223791033E+04, -2.055794399165174E+01, -2.211983719078593E+01,  1.761423866025069E-03,  4.953336410531955E+02,  1.484972897814272E+08,  4.614360292081384E-01,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -1.120649111312340E+08,  9.749266370667563E+07,  2.688698567172140E+04, -2.016811855283982E+01, -2.247051057523476E+01,  1.974745284771373E-03,  4.954674939363827E+02,  1.485374178662882E+08,  4.674144506603247E-01,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -1.137903861574988E+08,  9.553629947744846E+07,  2.706588769200444E+04, -1.977246446199185E+01, -2.281459540139474E+01,  2.161327256082757E-03,  4.956030314062269E+02,  1.485780509775240E+08,  4.731143377286803E-01,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -1.154814260476103E+08,  9.355049320347777E+07,  2.725944889846444E+04, -1.937101346492799E+01, -2.315202760124865E+01,  2.312718826097182E-03,  4.957401626808229E+02,  1.486191618994038E+08,  4.784626712642699E-01,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -1.171375310067827E+08,  9.153582293894963E+07,  2.746428702630475E+04, -1.896378868368183E+01, -2.348272900768978E+01,  2.421137722224742E-03,  4.958787758769013E+02,  1.486607170901673E+08,  4.833861175367745E-01,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000, -1.187582028942131E+08,  8.949287418969578E+07,  2.767638488106802E+04, -1.855080540769384E+01, -2.380660477985249E+01,  2.479715398667537E-03,  4.960187379983814E+02,  1.487026766785927E+08,  4.878116269363820E-01,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000, -1.203429445845390E+08,  8.742224151011446E+07,  2.789118327105418E+04, -1.813207208461062E+01, -2.412353950242647E+01,  2.482846408973671E-03,  4.961598951802902E+02,  1.487449945371215E+08,  4.916677640034680E-01,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000, -1.218912594631460E+08,  8.532453051720080E+07,  2.810371233806387E+04, -1.770759269401665E+01, -2.443339137642890E+01,  2.426745771233030E-03,  4.963020735555098E+02,  1.487876185417031E+08,  4.948879236023196E-01,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000, -1.234026512547715E+08,  8.320036048645219E+07,  2.830878344709799E+04, -1.727737246947285E+01, -2.473598469779090E+01,  2.310303472972564E-03,  4.964450814884881E+02,  1.488304912414441E+08,  4.974168289706400E-01,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000, -1.248766245755711E+08,  8.105036761504690E+07,  2.850126811691746E+04, -1.684142928842464E+01, -2.503110240460214E+01,  2.136230064030187E-03,  4.965887142887714E+02,  1.488735512716905E+08,  4.992213265160477E-01,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000, -1.263126867727202E+08,  7.887520878962287E+07,  2.867648177656159E+04, -1.639981214066033E+01, -2.531848271076030E+01,  1.912278427809611E-03,  4.967327626203571E+02,  1.489167358750874E+08,  5.003049415944663E-01,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -1.277103516220030E+08,  7.667556526099081E+07,  2.883065914856642E+04, -1.595262500653702E+01, -2.559782564511501E+01,  1.652034735210250E-03,  4.968770252714056E+02,  1.489599847298428E+08,  5.007226998032038E-01,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000, -1.290691450994742E+08,  7.445214513564423E+07,  2.896145390915871E+04, -1.550004942341880E+01, -2.586881440204490E+01,  1.374570770998673E-03,  4.970213254432072E+02,  1.490032448330370E+08,  5.005893906895814E-01,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000, -1.303886126590711E+08,  7.220568337981874E+07,  2.906833848810568E+04, -1.504235485144561E+01, -2.613115071845001E+01,  1.102439689276480E-03,  4.971655275326159E+02,  1.490464755318696E+08,  5.000736639952833E-01,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000, -1.316683265198774E+08,  6.993693848189795E+07,  2.915276330818608E+04, -1.457988756659004E+01, -2.638459452243058E+01,  8.582284486440273E-04,  4.973095497253726E+02,  1.490896522990427E+08,  4.993750849067997E-01,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000, -1.329078910262378E+08,  6.764668605973324E+07,  2.921799368097633E+04, -1.411303823646993E+01, -2.662899243332316E+01,  6.607858714033910E-04,  4.974533681589185E+02,  1.491327679807411E+08,  4.986903755068174E-01,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000, -1.341069446787179E+08,  6.533571093525463E+07,  2.926865984047204E+04, -1.364219993999284E+01, -2.686428370739393E+01,  5.225692409354110E-04,  4.975970113385561E+02,  1.491758311226396E+08,  4.981818609307568E-01,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000, -1.352651587151741E+08,  6.300479970190670E+07,  2.931015955571830E+04, -1.316773274124198E+01, -2.709048399308573E+01,  4.489350391470026E-04,  4.977405472331494E+02,  1.492188621012910E+08,  4.979595304709812E-01,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -1.363822333172446E+08,  6.065473529459760E+07,  2.934807888922095E+04, -1.268994499649647E+01, -2.730765740117777E+01,  4.391563097385642E-04,  4.978840676381780E+02,  1.492618884362876E+08,  4.980797293832460E-01,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000, -1.374578929623432E+08,  5.828629402214251E+07,  2.938774468573555E+04, -1.220909157713714E+01, -2.751588919426942E+01,  4.882913994546101E-04,  4.980276740259729E+02,  1.493049405482692E+08,  4.985555695352272E-01,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000, -1.384918821357331E+08,  5.590024464268514E+07,  2.943394297095761E+04, -1.172538271023454E+01, -2.771526649457652E+01,  5.890390433744841E-04,  4.981714671688134E+02,  1.493480486480049E+08,  4.993715079039283E-01,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000, -1.394839620008154E+08,  5.349734869233208E+07,  2.949077823645994E+04, -1.123899627455355E+01, -2.790586840820045E+01,  7.331006715585175E-04,  4.983155408416508E+02,  1.493912408485179E+08,  5.004963991618840E-01,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000, -1.404339080974078E+08,  5.107836133237942E+07,  2.956162461347878E+04, -1.075008874685085E+01, -2.808776339249413E+01,  9.119521382618956E-04,  4.984599787288070E+02,  1.494345422377368E+08,  5.018924899806879E-01,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000, -1.413415088452321E+08,  4.864403222352293E+07,  2.964912195000425E+04, -1.025880273791461E+01, -2.826101076458022E+01,  1.117139073233631E-03,  4.986048532959853E+02,  1.494779745403328E+08,  5.035201538857093E-01,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000, -1.422065645389555E+08,  4.619510618785845E+07,  2.975518316492811E+04, -9.765270895434471E+00, -2.842566374064967E+01,  1.340272026562062E-03,  4.987502255134860E+02,  1.495215560347423E+08,  5.053392484412070E-01,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000, -1.430288865456433E+08,  4.373232360845047E+07,  2.988099416706897E+04, -9.269616833737802E+00, -2.858177224528593E+01,  1.572883346440790E-03,  4.988961446205277E+02,  1.495653014825115E+08,  5.073082295667829E-01,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000, -1.438082964885387E+08,  4.125642063535761E+07,  3.002700009620376E+04, -8.771954057868578E+00, -2.872938446038789E+01,  1.806271521935798E-03,  4.990426474381348E+02,  1.496092219223058E+08,  5.093820641726663E-01,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000, -1.445446252881986E+08,  3.876812933163516E+07,  3.019288093181700E+04, -8.272383907052175E+00, -2.886854662068580E+01,  2.031422943101546E-03,  4.991897570143242E+02,  1.496533242637470E+08,  5.115098163639654E-01,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000, -1.452377120192603E+08,  3.626817791678076E+07,  3.037752585958317E+04, -7.770993499423907E+00, -2.899930098194968E+01,  2.239068168648828E-03,  4.993374806145511E+02,  1.496976106849636E+08,  5.136326235454185E-01,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000, -1.458874026210852E+08,  3.375729125542181E+07,  3.057901928041503E+04, -7.267854530088600E+00, -2.912168225190327E+01,  2.419896136387933E-03,  4.994858072523934E+02,  1.497420778923092E+08,  5.156826022592768E-01,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000, -1.464935485643086E+08,  3.123619170047399E+07,  3.079465185324103E+04, -6.763023525217883E+00, -2.923571307014023E+01,  2.564914674763941E-03,  4.996347050787847E+02,  1.497867163376740E+08,  5.175829883672363E-01,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000, -1.470560056123279E+08,  2.870560034146258E+07,  3.102096757837944E+04, -6.256543792053296E+00, -2.934139927351359E+01,  2.665915415530407E-03,  4.997841189950772E+02,  1.498315095028987E+08,  5.192495286912479E-01,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -1.475746328205794E+08,  2.616623864653550E+07,  3.125385352555290E+04, -5.748448922729378E+00, -2.943872560880936E+01,  2.715986593649689E-03,  4.999339688205539E+02,  1.498764333504092E+08,  5.205928808853368E-01,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000, -1.480492918922727E+08,  2.361883044090546E+07,  3.148867414106056E+04, -5.238767472765173E+00, -2.952765226227762E+01,  2.710026293138768E-03,  5.000841482540804E+02,  1.499214560119272E+08,  5.215216690485973E-01,
2460016.500000000, A.D. 2023-Mar-13 00:00:00.0000, -1.484798469764434E+08,  2.106410414866135E+07,  3.172044915302191E+04, -4.727528489803587E+00, -2.960811220821900E+01,  2.645238533640182E-03,  5.002345247813533E+02,  1.499665377606638E+08,  5.219459795538631E-01,
2460017.500000000, A.D. 2023-Mar-14 00:00:00.0000, -1.488661649801551E+08,  1.850279523534847E+07,  3.194407407722343E+04, -4.214767936356949E+00, -2.968000918384119E+01,  2.521627881485244E-03,  5.003849406662583E+02,  1.500116313085217E+08,  5.217814533660556E-01,
2460018.500000000, A.D. 2023-Mar-15 00:00:00.0000, -1.492081164925101E+08,  1.593564879925688E+07,  3.215458435482159E+04, -3.700536558730714E+00, -2.974321632573046E+01,  2.342517307519998E-03,  5.005352152755721E+02,  1.500566825030229E+08,  5.209545781729265E-01,
2460019.500000000, A.D. 2023-Mar-16 00:00:00.0000, -1.495055774811800E+08,  1.336342222686665E+07,  3.234746487599611E+04, -3.184910030994122E+00, -2.979757627207412E+01,  2.115070718978984E-03,  5.006851492016571E+02,  1.501016315632615E+08,  5.194100021005206E-01,
2460020.500000000, A.D. 2023-Mar-17 00:00:00.0000, -1.497584319812568E+08,  1.078688771047658E+07,  3.251900080350740E+04, -2.668001749176223E+00, -2.984290466811994E+01,  1.850693339980225E-03,  5.008345308460098E+02,  1.501464150536021E+08,  5.171202857250615E-01,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000, -1.499665759685636E+08,  8.206834215972690E+06,  3.266664836195391E+04, -2.149977055448431E+00, -2.987899987379034E+01,  1.565036442238821E-03,  5.009831460761083E+02,  1.501909687787296E+08,  5.140971568773830E-01,
2460022.500000000, A.D. 2023-Mar-19 00:00:00.0000, -1.501299223968392E+08,  5.624068254952289E+06,  3.278937571610417E+04, -1.631065092301155E+00, -2.990566114999458E+01,  1.277239453322920E-03,  5.011307909981824E+02,  1.502352316128294E+08,  5.104011706908933E-01,
2460023.500000000, A.D. 2023-Mar-20 00:00:00.0000, -1.502484069427757E+08,  3.039412726207025E+06,  3.288789492312074E+04, -1.111562244865080E+00, -2.992271468039153E+01,  1.008146625341766E-03,  5.012772866965508E+02,  1.502791499183297E+08,  5.061447972232166E-01,
2460024.500000000, A.D. 2023-Mar-21 00:00:00.0000, -1.503219934730752E+08,  4.537033510608665E+05,  3.296469817326343E+04, -5.918216026157488E-01, -2.993004190691569E+01,  7.776267984596075E-04,  5.014224933303179E+02,  1.503226817719846E+08,  5.014843237273304E-01,
2460025.500000000, A.D. 2023-Mar-22 00:00:00.0000, -1.503506779429066E+08, -2.132217104681525E+06,  3.302384611319366E+04, -7.222765185912602E-02, -2.992760074127051E+01,  6.016658558536392E-04,  5.015663201311003E+02,  1.503657999621174E+08,  4.965998818480892E-01,
2460026.500000000, A.D. 2023-Mar-23 00:00:00.0000, -1.503344896786431E+08, -4.717505809356043E+06,  3.307053032333241E+04,  4.468373374967313E-01, -2.991543113536364E+01,  4.902063265710410E-04,  5.017087285008332E+02,  1.504084929173194E+08,  4.916688668675682E-01,
2460027.500000000, A.D. 2023-Mar-24 00:00:00.0000, -1.502734897943707E+08, -7.301326547433626E+06,  3.311050959024439E+04,  9.650241366167921E-01, -2.989364302665673E+01,  4.464562795618576E-04,  5.018497275762595E+02,  1.504507633767172E+08,  4.868417934432220E-01,
2460028.500000000, A.D. 2023-Mar-25 00:00:00.0000, -1.501677674216204E+08, -9.882854789892750E+06,  3.314955394618958E+04,  1.482035274739530E+00, -2.986239256933026E+01,  4.677044747012360E-04,  5.019893641479572E+02,  1.504926253677732E+08,  4.822281246046730E-01,
2460029.500000000, A.D. 2023-Mar-26 00:00:00.0000, -1.500174349693219E+08, -1.246128055304083E+07,  3.319300446623750E+04,  1.997628930880966E+00, -2.982185630591729E+01,  5.470565873686439E-04,  5.021277102557080E+02,  1.505341004874705E+08,  4.778941630814952E-01,
2460030.500000000, A.D. 2023-Mar-27 00:00:00.0000, -1.498226235729210E+08, -1.503580923124005E+07,  3.324549480270687E+04,  2.511611611529636E+00, -2.977221101505069E+01,  6.753248526170097E-04,  5.022648515854372E+02,  1.505752144238034E+08,  4.738699320701278E-01,
2460031.500000000, A.D. 2023-Mar-28 00:00:00.0000, -1.495834794380988E+08, -1.760566105982432E+07,  3.331082165004220E+04,  3.023825792526365E+00, -2.971362227079629E+01,  8.425241311762477E-04,  5.024008785307092E+02,  1.506159942760807E+08,  4.701599435309335E-01,
2460032.500000000, A.D. 2023-Mar-29 00:00:00.0000, -1.493001612737021E+08, -2.017006994201040E+07,  3.339191913724039E+04,  3.534137748133179E+00, -2.964624079199590E+01,  1.038773959148642E-03,  5.025358803851964E+02,  1.506564668138720E+08,  4.667536064416604E-01,
2460033.500000000, A.D. 2023-Mar-30 00:00:00.0000, -1.489728386561623E+08, -2.272828220152076E+07,  3.349088687932212E+04,  4.042428445327660E+00, -2.957020388146366E+01,  1.254660822631593E-03,  5.026699421841600E+02,  1.506966575301072E+08,  4.636329774950529E-01,
2460034.500000000, A.D. 2023-Mar-31 00:00:00.0000, -1.486016910125483E+08, -2.527955557810419E+07,  3.360903178407624E+04,  4.548588345238755E+00, -2.948563919690141E+01,  1.481224456552965E-03,  5.028031433046485E+02,  1.507365902214268E+08,  4.607772054020861E-01,
2460035.500000000, A.D. 2023-Apr-01 00:00:00.0000, -1.481869068936424E+08, -2.782315857156947E+07,  3.374689879771136E+04,  5.052515775754096E+00, -2.939266876258999E+01,  1.709742774012923E-03,  5.029355568959865E+02,  1.507762868174466E+08,  4.581639337290616E-01,
2460036.500000000, A.D. 2023-Apr-02 00:00:00.0000, -1.477286832625031E+08, -3.035837009095788E+07,  3.390427978567779E+04,  5.554118041905551E+00, -2.929141184045808E+01,  1.931462627249303E-03,  5.030672493479177E+02,  1.508157672213111E+08,  4.557682719476928E-01,
2460037.500000000, A.D. 2023-Apr-03 00:00:00.0000, -1.472272246047646E+08, -3.288447927002469E+07,  3.408020112487301E+04,  6.053314265127304E+00, -2.918198579878774E+01,  2.137393740792248E-03,  5.031982791951158E+02,  1.508550489812740E+08,  4.535600329463911E-01,
2460038.500000000, A.D. 2023-Apr-04 00:00:00.0000, -1.466827417586984E+08, -3.540078525255360E+07,  3.427289969822206E+04,  6.550038835080103E+00, -2.906450449373224E+01,  2.318260358986635E-03,  5.033286950656652E+02,  1.508941466756682E+08,  4.514999955494221E-01,
2460039.500000000, A.D. 2023-Apr-05 00:00:00.0000, -1.460954504646274E+08, -3.790659672504371E+07,  3.447980420884117E+04,  7.044244240163962E+00, -2.893907405975436E+01,  2.464682289224029E-03,  5.034585325155259E+02,  1.509330709639024E+08,  4.495360697170271E-01,
2460040.500000000, A.D. 2023-Apr-06 00:00:00.0000, -1.454655697430702E+08, -4.040123098587589E+07,  3.469754352004640E+04,  7.535901993060476E+00, -2.880578650440998E+01,  2.567621449744095E-03,  5.035878098640583E+02,  1.509718273379827E+08,  4.476003743724277E-01,
2460041.500000000, A.D. 2023-Apr-07 00:00:00.0000, -1.447933203163041E+08, -4.288401240008883E+07,  3.492200457939506E+04,  8.025000550121408E+00, -2.866471210942872E+01,  2.619074183314751E-03,  5.037165234427507E+02,  1.510104146981168E+08,  4.456082446453396E-01,
2460042.500000000, A.D. 2023-Apr-08 00:00:00.0000, -1.440789233624326E+08, -4.535427020006331E+07,  3.514845782425441E+04,  8.511539666750485E+00, -2.851589217500053E+01,  2.612920568902055E-03,  5.038446429316598E+02,  1.510488239546146E+08,  4.434599187548265E-01,
2460043.500000000, A.D. 2023-Apr-09 00:00:00.0000, -1.433225999039298E+08, -4.781133573657850E+07,  3.537175760107487E+04,  8.995521481627373E+00, -2.835933382621532E+01,  2.545784060457024E-03,  5.039721075980336E+02,  1.510870369002550E+08,  4.410450824133293E-01,
